Date,Price,Open,High,Low,Vol.,Change %
8-Apr-14,"14,606.88",14715.8,"14,740.10","14,605.31",130.44K,-1.36%
7-Apr-14,"14,808.85",14880.82,"14,895.58","14,764.37",112.84K,-1.69%
4-Apr-14,"15,063.77",15005.54,"15,098.38","15,000.69",97.10K,-0.05%
3-Apr-14,"15,071.88",15009.18,"15,164.39","14,976.36",134.41K,0.84%
2-Apr-14,"14,946.32",14897.88,"15,069.61","14,893.17",162.38K,1.04%
1-Apr-14,"14,791.99",14870.51,"14,870.51","14,751.29",139.19K,-0.24%
31-Mar-14,"14,827.83",14839.54,"14,843.67","14,718.01",141.61K,0.90%
28-Mar-14,"14,696.03",14576.25,"14,713.45","14,520.57",149.33K,0.50%
27-Mar-14,"14,622.89",14305.67,"14,659.85","14,227.81",179.05K,1.01%
26-Mar-14,"14,477.16",14521,"14,569.90","14,401.42",166.62K,0.37%
25-Mar-14,"14,423.19",14401.69,"14,531.79","14,312.08",186.01K,-0.36%
24-Mar-14,"14,475.30",14297.58,"14,514.28","14,287.28",196.19K,1.77%
20-Mar-14,"14,224.23",14548.76,"14,548.76","14,207.83",158.68K,-1.65%
19-Mar-14,"14,462.52",14495.73,"14,663.54","14,302.37",153.57K,0.36%
18-Mar-14,"14,411.27",14491.41,"14,533.25","14,399.72",114.03K,0.94%
17-Mar-14,"14,277.67",14254.32,"14,359.16","14,203.21",138.03K,-0.35%
14-Mar-14,"14,327.66",14526.28,"14,539.60","14,280.75",236.13K,-3.30%
13-Mar-14,"14,815.98",14847.72,"14,919.84","14,790.48",116.17K,-0.10%
12-Mar-14,"14,830.39",15003.8,"15,020.14","14,828.18",141.31K,-2.59%
11-Mar-14,"15,224.11",15179.47,"15,256.03","15,124.36",119.06K,0.69%
10-Mar-14,"15,120.14",15197.53,"15,266.12","15,088.11",121.10K,-1.01%
7-Mar-14,"15,274.07",15280.76,"15,312.60","15,145.59",138.46K,0.92%
6-Mar-14,"15,134.75",14933.76,"15,203.12","14,871.56",149.98K,1.59%
5-Mar-14,"14,897.63",14905.95,"14,992.19","14,897.63",134.01K,1.20%
4-Mar-14,"14,721.48",14553.95,"14,750.09","14,546.34",125.64K,0.47%
3-Mar-14,"14,652.23",14666.93,"14,684.70","14,443.10",146.87K,-1.27%
28-Feb-14,"14,841.07",14929.55,"14,943.65","14,735.52",160.53K,-0.55%
27-Feb-14,"14,923.11",14939.87,"15,015.01","14,844.37",160.35K,-0.32%
26-Feb-14,"14,970.97",14896.49,"15,084.53","14,896.49",126.64K,-0.54%
25-Feb-14,"15,051.60",15002.51,"15,094.54","14,957.49",139.51K,1.44%
24-Feb-14,"14,837.68",14803.64,"14,982.53","14,658.14",159.46K,-0.19%
21-Feb-14,"14,865.67",14618.61,"14,888.81","14,618.61",138.69K,2.88%
20-Feb-14,"14,449.18",14701.14,"14,731.48","14,428.73",172.05K,-2.15%
19-Feb-14,"14,766.53",14729.48,"14,805.66","14,679.19",153.87K,-0.52%
18-Feb-14,"14,843.24",14514.47,"14,900.24","14,469.49",206.51K,3.13%
17-Feb-14,"14,393.11",14343.73,"14,427.95","14,214.60",149.04K,0.56%
14-Feb-14,"14,313.03",14538.2,"14,678.71","14,243.17",204.17K,-1.53%
13-Feb-14,"14,534.74",14785.84,"14,787.62","14,488.32",148.36K,-1.79%
12-Feb-14,"14,800.06",14821.73,"14,874.79","14,769.04",165.06K,0.56%
10-Feb-14,"14,718.34",14647.83,"14,725.92","14,568.30",149.77K,1.77%
7-Feb-14,"14,462.41",14387.11,"14,471.95","14,356.59",186.13K,2.17%
6-Feb-14,"14,155.12",14233.42,"14,308.07","14,155.12",192.93K,-0.18%
5-Feb-14,"14,180.38",14213.1,"14,245.06","13,995.86",280.22K,1.23%
4-Feb-14,"14,008.47",14353.33,"14,355.92","14,008.47",294.25K,-4.18%
3-Feb-14,"14,619.13",14788.56,"14,846.93","14,615.05",202.85K,-1.98%
31-Jan-14,"14,914.53",15132.23,"15,143.88","14,764.57",217.44K,-0.62%
30-Jan-14,"15,007.06",15112.7,"15,112.70","14,853.83",221.22K,-2.45%
29-Jan-14,"15,383.91",15164.34,"15,383.91","15,159.92",164.80K,2.70%
28-Jan-14,"14,980.16",15038.64,"15,088.12","14,952.83",183.07K,-0.17%
27-Jan-14,"15,005.73",15091.45,"15,109.68","14,933.55",223.88K,-2.51%
24-Jan-14,"15,391.56",15473.57,"15,485.02","15,288.32",221.01K,-1.94%
23-Jan-14,"15,695.89",15900.63,"15,958.58","15,690.45",206.89K,-0.79%
22-Jan-14,"15,820.96",15749.01,"15,870.53","15,631.41",185.28K,0.16%
21-Jan-14,"15,795.96",15710.89,"15,894.68","15,705.84",154.31K,0.99%
20-Jan-14,"15,641.68",15724.14,"15,727.26","15,574.23",142.23K,-0.59%
17-Jan-14,"15,734.46",15695.46,"15,783.37","15,621.80",180.15K,-0.08%
16-Jan-14,"15,747.20",15845.15,"15,941.08","15,710.14",214.20K,-0.39%
15-Jan-14,"15,808.73",15649.07,"15,808.73","15,636.57",185.85K,2.50%
14-Jan-14,"15,422.40",15657.2,"15,661.71","15,383.69",214.49K,-3.08%
10-Jan-14,"15,912.06",15785.15,"15,922.14","15,754.70",237.52K,0.20%
9-Jan-14,"15,880.33",16002.88,"16,004.56","15,838.44",217.44K,-1.50%
8-Jan-14,"16,121.45",15943.68,"16,121.45","15,906.57",206.73K,1.94%
7-Jan-14,"15,814.37",15835.41,"15,935.37","15,784.25",165.88K,-0.59%
6-Jan-14,"15,908.88",16147.54,"16,164.01","15,864.44",192.65K,-2.35%
30-Dec-13,"16,291.31",16269.22,"16,320.22","16,182.71",182.08K,0.69%
27-Dec-13,"16,178.94",16229.43,"16,232.69","16,056.73",170.60K,0.03%
26-Dec-13,"16,174.44",16087.07,"16,186.04","16,082.28",170.24K,1.03%
25-Dec-13,"16,009.99",15861.13,"16,010.54","15,853.51",147.36K,0.76%
24-Dec-13,"15,889.33",15955.9,"16,029.65","15,849.00",162.96K,0.12%
20-Dec-13,"15,870.42",15790.69,"15,870.42","15,755.36",165.04K,0.07%
19-Dec-13,"15,859.22",15809.43,"15,891.82","15,798.85",190.27K,1.74%
18-Dec-13,"15,587.80",15273.24,"15,588.42","15,268.18",175.24K,2.02%
17-Dec-13,"15,278.63",15290.22,"15,322.13","15,248.42",120.36K,0.83%
16-Dec-13,"15,152.91",15408.35,"15,408.35","15,146.13",139.63K,-1.62%
13-Dec-13,"15,403.11",15316.89,"15,532.94","15,251.45",246.24K,0.40%
12-Dec-13,"15,341.82",15377.32,"15,392.66","15,255.36",132.27K,-1.12%
11-Dec-13,"15,515.06",15509.93,"15,562.30","15,386.11",129.24K,-0.62%
10-Dec-13,"15,611.31",15633.97,"15,633.97","15,562.06",127.20K,-0.25%
9-Dec-13,"15,650.21",15556.6,"15,650.21","15,547.29",136.90K,2.29%
6-Dec-13,"15,299.86",15112.54,"15,327.37","15,112.54",135.33K,0.81%
5-Dec-13,"15,177.49",15354.53,"15,430.20","15,139.12",150.72K,-1.50%
4-Dec-13,"15,407.94",15520.2,"15,579.36","15,326.06",158.99K,-2.17%
3-Dec-13,"15,749.66",15747.54,"15,794.15","15,661.90",167.17K,0.60%
2-Dec-13,"15,655.07",15659.74,"15,703.02","15,579.54",143.19K,-0.04%
29-Nov-13,"15,661.87",15661.43,"15,727.96","15,507.17",158.27K,-0.41%
28-Nov-13,"15,727.12",15622.19,"15,729.09","15,605.73",153.99K,1.80%
27-Nov-13,"15,449.63",15414.52,"15,512.76","15,414.52",144.65K,-0.42%
26-Nov-13,"15,515.24",15501.95,"15,577.97","15,460.97",156.75K,-0.67%
25-Nov-13,"15,619.13",15504.78,"15,619.13","15,469.87",176.36K,1.54%
22-Nov-13,"15,381.72",15513.45,"15,579.39","15,307.44",211.27K,0.10%
21-Nov-13,"15,365.60",15176.65,"15,377.00","15,168.47",168.19K,1.92%
20-Nov-13,"15,076.08",15176.35,"15,209.67","15,069.98",142.50K,-0.33%
19-Nov-13,"15,126.56",15096.63,"15,163.06","15,020.33",130.23K,-0.25%
18-Nov-13,"15,164.30",15253.24,"15,273.61","15,106.82",180.14K,-0.01%
15-Nov-13,"15,165.92",15034.33,"15,203.11","14,994.70",212.60K,1.95%
14-Nov-13,"14,876.41",14665.75,"14,966.43","14,665.75",190.13K,2.12%
13-Nov-13,"14,567.16",14527.97,"14,599.53","14,490.92",170.20K,-0.15%
12-Nov-13,"14,588.68",14289.87,"14,588.68","14,278.21",157.59K,2.23%
11-Nov-13,"14,269.84",14271.48,"14,304.29","14,208.13",113.53K,1.30%
8-Nov-13,"14,086.80",14026.17,"14,122.28","14,026.17",117.83K,-1.00%
7-Nov-13,"14,228.44",14355.56,"14,371.56","14,222.03",111.62K,-0.76%
6-Nov-13,"14,337.31",14155.34,"14,407.69","14,130.86",142.19K,0.79%
