Date,Open,High,Low,Close,Volume
44414.39653,2729.05,2735.21,2726.66,2735.21,3968
44414.39722,2733.58,2734.19,2733.56,2733.56,400
44414.39792,2734.24,2736.2,2733.05,2736.2,1264
44414.39861,2734.41,2735.37,2733.5088,2735.37,400
44414.39931,2735.97,2735.97,2735.97,2735.97,100
44414.4,2736.37,2736.37,2733.85,2733.85,400
44414.40069,2733.88,2735.42,2733.87,2735.42,420
44414.40139,2733.63,2733.63,2729.645,2729.645,841
44414.40208,2732.32,2733.45,2732.32,2732.44,621
44414.40278,2731.37,2731.37,2731.37,2731.37,100
44414.40347,2731.92,2732.475,2729.33,2731.63,1639
44414.40486,2733.31,2733.44,2733.01,2733.28,600
44414.40556,2732.49,2733.69,2732.49,2732.83,500
44414.40625,2734.77,2734.77,2732.92,2732.92,400
44414.40694,2733.79,2733.79,2732.77,2732.77,200
44414.40764,2735.11,2735.11,2735.11,2735.11,200
44414.40833,2739.22,2739.22,2739.22,2739.22,100
44414.40903,2741.6008,2741.6008,2739.65,2739.65,900
44414.40972,2738.9,2738.9,2736,2736,1018
44414.41042,2734.57,2734.57,2734.07,2734.07,300
44414.41111,2734.98,2734.98,2734.89,2734.89,200
44414.41181,2732.78,2733.21,2731.95,2732.76,1499
44414.4125,2734.51,2735.7,2734.51,2735.7,310
44414.41319,2734.7,2735,2734.495,2734.495,600
44414.41389,2735.2,2735.2412,2733.22,2733.22,665
44414.41458,2732.71,2732.71,2732.71,2732.71,100
44414.41528,2731.9,2731.9,2730.51,2730.51,300
44414.41597,2729.7924,2730.62,2729.79,2729.95,400
44414.41667,2730.69,2730.69,2729.85,2730.39,2645
44414.41806,2730.05,2731.09,2729.83,2730.26,600
44414.41875,2731.51,2731.56,2730.62,2730.62,2056
44414.41944,2732.43,2735.8,2732.18,2735.8,3843
44414.42014,2732.89,2732.89,2732.18,2732.18,1471
44414.42153,2733.9,2735.35,2733.9,2735.35,600
44414.42222,2734.4856,2734.4856,2734.4856,2734.4856,300
44414.42292,2735.17,2735.17,2734.92,2734.92,300
